sec,BIS,HR,ART
174,37.7,55.0,56.3625
175,36.3,,58.3374
176,36.9,55.0,62.2872
177,36.3,,62.2872
178,36.3,55.0,76.1116
179,36.2,,77.0991
180,36.2,55.0,89.936
181,36.2,,50.4377
182,36.1,55.0,47.4754
183,36.3,,49.4503
184,36.7,55.0,51.4252
185,36.4,,53.4001
186,36.1,55.0,54.3876
187,36.2,,56.3625
188,36.2,55.0,60.3123
189,36.2,,63.2747
190,35.9,55.0,66.2371
191,35.7,,66.2371
192,34.7,56.0,66.2371
193,35.4,,81.0489
194,35.0,56.0,84.9987
195,34.7,,82.0364
196,34.2,56.0,89.936
197,33.3,,96.8482
198,32.8,56.0,67.2245
199,33.3,,51.4252
200,33.5,56.0,56.3625
201,33.7,,50.4377
202,33.9,57.0,54.3876
203,34.3,,59.3249
204,35.7,57.0,55.375
205,36.7,,57.3499
206,37.0,57.0,58.3374
207,35.7,,60.3123
208,35.5,57.0,61.2998
209,37.7,,63.2747
210,37.1,57.0,63.2747
211,39.6,,63.2747
212,41.7,57.0,63.2747
213,41.6,,65.2496
214,42.7,58.0,67.2245
215,43.0,,66.2371
216,42.5,58.0,66.2371
217,43.1,,67.2245
218,45.0,58.0,68.212
219,44.7,,70.1869
220,44.1,58.0,69.1994
221,42.8,,70.1869
222,42.0,58.0,70.1869
223,41.9,,72.1618
224,41.6,59.0,73.1492
225,41.5,,71.1743
226,41.7,59.0,71.1743
227,41.6,,71.1743
228,40.6,59.0,73.1492
229,42.0,,73.1492
230,43.2,59.0,72.1618
231,41.8,,71.1743
232,40.6,59.0,73.1492
233,39.3,,79.074
234,38.6,59.0,78.0865
235,38.7,,77.0991
236,38.9,59.0,76.1116
237,38.8,,75.1242
238,38.3,59.0,78.0865
239,37.8,,81.0489
240,37.8,59.0,80.0614
241,37.8,,81.0489
242,37.8,59.0,84.0113
243,37.7,,90.9235
244,37.7,59.0,96.8482
245,37.7,,91.9109
246,37.7,59.0,92.8984
247,37.7,,94.8733
248,37.7,59.0,99.8106
249,37.7,,102.773
250,37.7,59.0,99.8106
251,37.7,,100.798
252,37.7,59.0,102.773
253,37.7,,103.76
254,37.7,59.0,100.798
255,37.7,,97.8357
256,37.6,59.0,97.8357
257,36.8,,99.8106
258,37.7,59.0,111.66
259,38.1,,92.8984
260,37.2,59.0,62.2872
261,36.3,,61.2998
262,36.5,58.0,62.2872
263,36.5,,65.2496
264,36.9,58.0,66.2371
265,35.4,,66.2371
266,36.6,58.0,66.2371
267,35.3,,67.2245
268,35.1,57.0,69.1994
269,35.0,,70.1869
270,35.8,57.0,71.1743
271,36.8,,71.1743
272,36.1,57.0,73.1492
273,36.2,,75.1242
274,36.8,57.0,77.0991
275,37.7,,77.0991
276,38.4,57.0,78.0865
277,38.4,,80.0614
278,38.4,58.0,83.0238
279,38.4,,84.9987
280,38.4,58.0,79.074
281,38.4,,78.0865
282,38.4,58.0,80.0614
283,38.4,,86.9736
284,38.4,58.0,101.786
285,38.4,,98.8231
286,38.4,58.0,95.8608
287,38.9,,104.748
288,39.0,57.0,115.61
289,39.7,,83.0238
290,40.4,57.0,63.2747
291,39.7,,63.2747
292,39.7,57.0,65.2496
293,40.2,,67.2245
294,40.2,57.0,67.2245
295,41.5,,67.2245
296,42.4,57.0,68.212
297,43.1,,70.1869
298,42.6,57.0,72.1618
299,42.8,,74.1367
300,42.5,57.0,75.1242
301,42.3,,77.0991
302,41.9,57.0,78.0865
303,41.4,,82.0364
304,41.0,57.0,84.9987
305,40.2,,82.0364
306,40.2,57.0,79.074
307,40.6,,79.074
308,40.4,57.0,84.0113
309,40.0,,92.8984
310,39.9,58.0,93.8858
311,40.1,,97.8357
312,40.9,58.0,99.8106
313,40.4,,102.773
314,40.2,58.0,101.786
315,40.0,,99.8106
316,39.8,58.0,105.735
317,38.9,,111.66
318,38.9,58.0,87.9611
319,39.8,,61.2998
320,39.8,58.0,63.2747
321,38.7,,63.2747
322,38.7,57.0,63.2747
323,38.3,,65.2496
324,38.0,57.0,66.2371
325,38.2,,67.2245
326,38.2,57.0,69.1994
327,38.0,,69.1994
328,39.3,57.0,73.1492
329,39.5,,75.1242
330,40.2,57.0,77.0991
331,40.9,,79.074
332,40.9,57.0,77.0991
333,40.7,,82.0364
334,40.9,57.0,95.8608
335,41.5,,95.8608
336,41.3,57.0,95.8608
337,41.1,,108.698
338,41.6,56.0,84.9987
339,42.2,,60.3123
340,42.6,56.0,62.2872
341,42.6,,62.2872
342,42.2,56.0,62.2872
343,41.9,,65.2496
344,41.4,56.0,70.1869
345,40.7,,73.1492
346,41.1,56.0,71.1743
347,41.5,,75.1242
348,42.2,56.0,83.0238
349,43.0,,83.0238
350,43.4,56.0,84.0113
351,42.7,,78.0865
352,42.9,56.0,100.798
353,42.6,,108.698
354,41.1,56.0,63.2747
355,40.9,,62.2872
356,40.9,56.0,62.2872
357,41.0,,64.2621
358,41.4,55.0,67.2245
359,42.2,,69.1994
360,41.8,55.0,71.1743
361,41.8,,73.1492
362,41.7,55.0,76.1116
363,42.2,,81.0489
364,42.3,55.0,81.0489
365,42.7,,93.8858
366,41.4,55.0,98.8231
367,41.3,,102.773
368,40.9,55.0,109.685
369,40.7,,62.2872
370,40.3,56.0,64.2621
371,40.2,,65.2496
372,40.8,55.0,66.2371
373,41.5,,68.212
374,41.8,55.0,71.1743
375,42.6,,72.1618
376,43.9,55.0,75.1242
377,43.9,,78.0865
378,44.9,55.0,79.074
379,45.6,,89.936
380,46.7,55.0,95.8608
381,47.0,,99.8106
382,46.4,55.0,90.9235
383,46.5,,61.2998
384,46.5,55.0,62.2872
385,48.0,,64.2621
386,50.1,55.0,64.2621
387,50.5,,65.2496
388,50.6,55.0,68.212
389,49.4,,71.1743
390,46.7,55.0,71.1743
391,46.6,,75.1242
392,47.6,56.0,76.1116
393,45.2,,79.074
394,45.7,56.0,78.0865
395,45.5,,81.0489
396,44.9,56.0,87.9611
397,44.9,,93.8858
398,45.4,56.0,98.8231
399,44.2,,98.8231
400,43.4,57.0,103.76
401,42.9,,92.8984
402,42.6,57.0,65.2496
403,42.1,,62.2872
404,42.6,57.0,63.2747
405,42.8,,63.2747
406,42.4,57.0,63.2747
407,42.3,,63.2747
408,43.4,57.0,67.2245
409,43.0,,67.2245
410,42.6,57.0,69.1994
411,42.9,,70.1869
412,43.3,57.0,73.1492
413,42.6,,76.1116
414,42.7,56.0,79.074
415,44.1,,75.1242
416,44.6,56.0,129.434
417,45.3,,19.8266
418,45.9,56.0,98.8231
419,45.5,,153.133
420,47.0,56.0,211.393
421,48.4,,216.331
422,48.7,56.0,220.28
423,50.5,,221.268
424,51.7,56.0,222.255
425,54.9,,221.268
426,53.1,55.0,223.243
427,50.2,,222.255
428,51.7,55.0,222.255
429,52.3,,222.255
430,50.3,55.0,220.28
431,48.8,,221.268
432,49.6,63.0,223.243
433,48.3,,222.255
434,47.5,63.0,220.28
435,47.2,,217.318
436,46.2,63.0,218.305
437,46.9,,59.3249
438,46.3,62.0,64.2621
439,46.0,,68.212
440,44.8,63.0,72.1618
441,45.5,,73.1492
442,43.6,55.0,79.074
443,43.4,,91.9109
444,43.2,55.0,96.8482
445,43.1,,72.1618
446,43.8,55.0,55.375
447,44.1,,56.3625
448,44.2,55.0,59.3249
449,45.8,,169.92
450,45.3,55.0,202.506
451,44.0,,213.368
452,44.3,55.0,210.406
453,46.2,,73.1492
454,44.9,55.0,74.1367
455,44.5,,86.9736
456,44.3,55.0,88.9486
457,44.9,,92.8984
458,44.2,55.0,64.2621
459,45.7,,55.375
460,44.6,55.0,56.3625
461,44.2,,58.3374
462,43.9,55.0,214.356
463,45.0,,215.343
464,45.8,55.0,213.368
465,46.1,,213.368
466,45.2,55.0,212.381
467,44.6,,75.1242
468,45.4,55.0,88.9486
469,44.4,,212.381
470,44.7,55.0,211.393
471,44.4,,202.506
472,45.0,55.0,200.531
473,46.5,,199.544
474,46.5,55.0,199.544
475,47.0,,198.556
476,46.5,55.0,198.556
477,45.4,,198.556
478,44.4,55.0,198.556
479,43.3,,198.556
480,40.9,55.0,84.0113
481,41.5,,87.9611
482,41.4,54.0,80.0614
483,42.0,,53.4001
484,42.3,54.0,55.375
485,42.7,,56.3625
486,43.6,54.0,58.3374
487,44.5,,62.2872
488,43.7,54.0,69.1994
489,43.4,,74.1367
490,42.3,54.0,69.1994
491,42.0,,84.9987
492,43.8,54.0,90.9235
493,45.5,,90.9235
494,45.5,54.0,54.3876
495,45.5,,57.3499
496,45.5,54.0,56.3625
497,45.5,,59.3249
498,45.5,55.0,62.2872
499,45.5,,66.2371
500,46.0,55.0,69.1994
501,46.7,,71.1743
502,47.1,55.0,74.1367
503,47.1,,80.0614
504,47.3,55.0,91.9109
505,47.5,,94.8733
506,47.9,55.0,87.9611
507,45.8,,54.3876
508,44.0,55.0,58.3374
509,41.4,,58.3374
510,41.0,55.0,59.3249
511,40.3,,63.2747
512,39.2,55.0,66.2371
513,38.0,,72.1618
514,37.7,55.0,74.1367
515,37.7,,82.0364
516,38.1,55.0,89.936
517,38.5,,91.9109
518,39.0,55.0,75.1242
519,39.2,,55.375
520,38.8,55.0,56.3625
521,39.1,,57.3499
522,39.8,55.0,60.3123
523,40.4,,63.2747
524,40.8,55.0,69.1994
525,40.3,,69.1994
526,39.6,55.0,72.1618
527,39.3,,73.1492
528,40.7,55.0,85.9862
529,41.3,,94.8733
530,41.0,55.0,95.8608
531,40.8,,60.3123
532,39.0,55.0,54.3876
533,39.4,,57.3499
534,39.1,55.0,59.3249
535,38.8,,60.3123
536,38.7,55.0,62.2872
537,38.8,,65.2496
538,38.9,55.0,69.1994
539,39.0,,74.1367
540,38.5,55.0,72.1618
541,38.0,,82.0364
542,38.0,55.0,88.9486
543,37.8,,94.8733
544,37.8,55.0,76.1116
545,37.2,,54.3876
546,38.0,55.0,55.375
547,38.0,,56.3625
548,37.9,55.0,60.3123
549,37.3,,63.2747
550,38.0,55.0,66.2371
551,38.0,,69.1994
552,38.0,55.0,71.1743
553,38.0,,80.0614
554,38.0,54.0,91.9109
555,38.0,,91.9109
556,38.0,54.0,56.3625
557,38.0,,53.4001
558,38.0,54.0,56.3625
559,38.0,,59.3249
560,38.3,54.0,61.2998
561,38.3,,64.2621
562,38.3,54.0,67.2245
563,38.5,,73.1492
564,38.5,54.0,78.0865
565,38.5,,87.9611
566,38.5,54.0,90.9235
567,38.5,,53.4001
568,38.5,54.0,54.3876
569,38.5,,57.3499
570,38.9,54.0,59.3249
571,39.4,,61.2998
572,39.4,54.0,65.2496
573,39.4,,72.1618
574,39.4,54.0,74.1367
575,39.4,,85.9862
576,39.4,54.0,91.9109
577,39.4,,65.2496
578,39.4,54.0,54.3876
579,39.4,,57.3499
580,39.4,54.0,59.3249
581,39.4,,61.2998
582,39.4,54.0,66.2371
583,39.4,,73.1492
584,39.4,54.0,76.1116
585,39.4,,87.9611
586,39.4,53.0,91.9109
587,39.4,,52.4127
588,39.4,53.0,56.3625
589,39.4,,58.3374
590,39.4,53.0,60.3123
591,39.4,,63.2747
592,39.4,53.0,68.212
593,39.4,,73.1492
594,39.4,53.0,85.9862
595,39.4,,89.936
596,39.1,53.0,74.1367
597,39.1,,53.4001
598,39.1,53.0,56.3625
599,39.1,,58.3374
600,39.1,53.0,61.2998
601,39.1,,65.2496
602,39.1,53.0,69.1994
603,39.1,,72.1618
604,39.1,53.0,87.9611
605,39.5,,89.936
606,39.8,53.0,58.3374
607,39.8,,53.4001
608,39.8,53.0,56.3625
609,39.8,,59.3249
610,40.1,53.0,62.2872
611,40.1,,66.2371
612,39.9,53.0,70.1869
613,39.9,,74.1367
614,39.9,56.0,90.9235
615,39.9,,91.9109
616,39.9,56.0,58.3374
617,39.9,,53.4001
618,39.9,56.0,56.3625
619,39.9,,59.3249
620,39.8,56.0,62.2872
621,39.7,,65.2496
622,39.7,56.0,70.1869
623,39.7,,73.1492
624,39.4,56.0,89.936
625,39.4,,90.9235
626,39.0,53.0,54.3876
627,38.6,,54.3876
628,39.0,53.0,56.3625
629,39.4,,59.3249
630,39.5,53.0,62.2872
631,39.5,,65.2496
632,39.5,53.0,69.1994
633,39.5,,77.0991
634,39.5,53.0,89.936
635,39.7,,84.0113
636,39.7,53.0,51.4252
637,39.7,,53.4001
638,39.7,53.0,56.3625
639,39.7,,60.3123
640,39.7,53.0,63.2747
641,39.7,,67.2245
642,39.7,53.0,69.1994
643,39.7,,84.9987
644,39.7,53.0,89.936
645,39.7,,60.3123
646,39.7,53.0,52.4127
647,39.7,,54.3876
648,39.7,53.0,58.3374
649,39.7,,62.2872
650,39.7,53.0,65.2496
651,39.7,,69.1994
652,39.5,53.0,71.1743
653,39.5,,86.9736
654,39.5,53.0,91.9109
655,39.5,,51.4252
656,39.5,53.0,54.3876
657,39.5,,56.3625
658,39.5,53.0,61.2998
659,39.5,,64.2621
660,39.5,53.0,68.212
661,39.5,,70.1869
662,39.5,53.0,82.0364
663,39.5,,90.9235
664,39.5,53.0,90.9235
665,39.5,,53.4001
666,39.5,53.0,55.375
667,39.5,,55.375
668,39.5,54.0,59.3249
669,39.5,,63.2747
670,39.2,54.0,66.2371
671,39.2,,70.1869
672,39.2,54.0,71.1743
673,39.2,,86.9736
674,39.2,54.0,93.8858
675,39.2,,73.1492
676,39.2,54.0,55.375
677,39.2,,56.3625
678,39.2,54.0,58.3374
679,39.2,,62.2872
680,39.2,54.0,65.2496
681,39.2,,69.1994
682,39.2,54.0,71.1743
683,39.3,,85.9862
684,39.3,54.0,91.9109
685,39.3,,77.0991
686,39.3,53.0,52.4127
687,39.3,,54.3876
688,39.3,53.0,57.3499
689,39.3,,63.2747
690,39.3,53.0,66.2371
691,39.3,,66.2371
692,39.3,54.0,70.1869
693,39.6,,83.0238
694,39.6,54.0,88.9486
695,39.6,,96.8482
696,39.3,54.0,51.4252
697,39.3,,62.2872
698,39.3,54.0,57.3499
699,39.3,,59.3249
700,39.3,54.0,61.2998
701,39.3,,65.2496
702,39.3,54.0,69.1994
703,39.3,,72.1618
704,39.3,54.0,88.9486
705,39.3,,90.9235
706,37.9,54.0,60.3123
707,37.9,,52.4127
708,37.9,54.0,56.3625
709,37.9,,58.3374
710,37.9,54.0,61.2998
711,37.9,,64.2621
712,37.9,53.0,69.1994
713,37.9,,73.1492
714,37.9,53.0,87.9611
715,37.9,,88.9486
716,37.9,53.0,51.4252
717,37.9,,52.4127
718,37.9,53.0,58.3374
719,37.9,,58.3374
720,37.9,53.0,60.3123
721,37.9,,64.2621
722,37.9,54.0,68.212
723,37.9,,71.1743
724,37.7,54.0,87.9611
725,37.7,,88.9486
726,37.8,54.0,52.4127
727,37.9,,53.4001
728,37.7,54.0,56.3625
729,37.7,,59.3249
730,37.7,53.0,61.2998
731,37.7,,65.2496
732,38.1,53.0,69.1994
733,38.1,,73.1492
734,38.1,53.0,87.9611
735,38.1,,87.9611
736,38.1,53.0,51.4252
737,38.1,,53.4001
738,37.9,53.0,55.375
739,37.9,,58.3374
740,38.4,54.0,61.2998
741,38.7,,63.2747
742,38.7,54.0,66.2371
743,38.7,,71.1743
744,39.3,54.0,81.0489
745,39.6,,86.9736
746,39.5,54.0,87.9611
747,39.5,,52.4127
748,40.5,54.0,55.375
749,41.5,,57.3499
750,40.0,54.0,60.3123
751,39.8,,62.2872
752,39.3,54.0,66.2371
753,39.3,,72.1618
754,39.3,54.0,81.0489
755,39.3,,87.9611
756,39.3,53.0,84.0113
757,39.3,,52.4127
758,39.3,53.0,55.375
759,39.3,,58.3374
760,39.4,53.0,60.3123
761,39.6,,64.2621
762,39.9,53.0,68.212
763,39.9,,71.1743
764,39.9,53.0,84.0113
765,40.0,,88.9486
766,40.1,53.0,83.0238
767,40.3,,52.4127
768,40.3,53.0,55.375
769,40.3,,58.3374
770,40.3,54.0,59.3249
771,40.3,,63.2747
772,40.8,54.0,66.2371
773,41.2,,71.1743
774,41.6,54.0,80.0614
775,41.1,,86.9736
776,41.0,54.0,87.9611
777,42.3,,51.4252
778,42.2,54.0,55.375
779,42.0,,56.3625
780,40.6,54.0,59.3249
781,41.5,,60.3123
782,41.6,54.0,64.2621
783,41.9,,70.1869
784,42.5,54.0,74.1367
785,42.1,,84.9987
786,40.9,54.0,87.9611
787,41.0,,55.375
788,41.2,54.0,54.3876
789,41.2,,57.3499
790,41.8,54.0,57.3499
791,42.0,,59.3249
792,42.0,54.0,63.2747
793,42.6,,68.212
794,42.7,54.0,71.1743
795,41.2,,83.0238
796,41.2,54.0,86.9736
797,41.3,,67.2245
798,41.1,54.0,53.4001
799,40.5,,56.3625
800,41.4,54.0,57.3499
801,42.7,,59.3249
802,43.7,54.0,63.2747
803,45.7,,69.1994
804,46.1,54.0,72.1618
805,47.5,,84.0113
806,47.3,53.0,87.9611
807,47.5,,50.4377
808,48.4,53.0,54.3876
809,48.4,,56.3625
810,48.3,53.0,59.3249
811,47.3,,61.2998
812,48.8,53.0,65.2496
813,50.1,,70.1869
814,50.7,53.0,84.0113
815,51.5,,85.9862
816,51.5,53.0,68.212
817,53.1,,52.4127
818,52.0,53.0,55.375
819,51.0,,57.3499
820,50.4,53.0,59.3249
821,51.3,,63.2747
822,50.4,53.0,68.212
823,49.8,,71.1743
824,51.0,53.0,86.9736
825,50.4,,87.9611
826,51.0,53.0,51.4252
827,50.3,,52.4127
828,49.8,53.0,55.375
829,50.3,,60.3123
830,49.3,53.0,62.2872
831,50.2,,66.2371
832,51.4,53.0,68.212
833,49.9,,77.0991
834,48.6,53.0,85.9862
835,48.7,,75.1242
836,45.9,53.0,53.4001
837,44.2,,55.375
838,44.4,53.0,56.3625
839,41.7,,59.3249
840,41.6,53.0,62.2872
841,42.1,,68.212
842,43.3,53.0,71.1743
843,43.5,,75.1242
844,42.7,53.0,84.0113
845,43.5,,87.9611
846,43.4,54.0,74.1367
847,42.5,,53.4001
848,43.2,54.0,55.375
849,44.3,,56.3625
850,43.7,54.0,57.3499
851,44.9,,60.3123
852,45.9,54.0,63.2747
853,47.0,,68.212
854,48.4,54.0,70.1869
855,49.2,,78.0865
856,48.8,54.0,85.9862
857,47.5,,86.9736
858,46.5,54.0,52.4127
859,47.2,,53.4001
860,46.7,54.0,55.375
861,45.8,,56.3625
862,45.2,54.0,59.3249
863,46.0,,62.2872
864,46.3,54.0,66.2371
865,45.7,,69.1994
866,45.8,54.0,83.0238
867,45.9,,84.9987
868,46.0,54.0,77.0991
869,45.2,,50.4377
870,45.1,54.0,53.4001
871,45.3,,56.3625
872,44.9,54.0,60.3123
873,45.0,,62.2872
874,44.2,54.0,66.2371
875,44.0,,70.1869
876,43.6,54.0,76.1116
877,44.8,,88.9486
878,44.3,54.0,63.2747
879,43.7,,62.2872
880,44.4,54.0,49.4503
881,44.2,,46.4879
882,44.5,53.0,42.5381
883,44.4,,41.5506
884,43.3,53.0,40.5632
885,42.5,,39.5757
886,42.4,53.0,38.5883
887,41.8,,37.6008
888,42.9,53.0,38.5883
889,43.4,,37.6008
890,43.9,53.0,36.6133
891,43.9,,36.6133
892,43.7,53.0,35.6259
893,43.6,,34.6384
894,42.7,53.0,34.6384
895,43.2,,34.6384
896,43.2,53.0,33.651
897,43.2,,33.651
898,44.0,53.0,33.651
899,42.8,,33.651
900,42.0,53.0,33.651
901,40.5,,32.6635
902,40.2,53.0,33.651
903,39.7,,31.6761
904,38.6,53.0,31.6761
905,38.0,,30.6886
906,37.7,53.0,30.6886
907,37.9,,29.7011
908,39.5,53.0,29.7011
909,39.6,,30.6886
910,39.6,53.0,29.7011
911,40.3,,38.5883
912,40.5,53.0,45.5005
913,41.1,,69.1994
914,41.6,53.0,73.1492
915,42.0,,83.0238
916,43.0,53.0,84.0113
917,44.3,,70.1869
918,44.2,53.0,57.3499
919,43.8,,57.3499
920,43.4,53.0,60.3123
921,43.0,,61.2998
922,42.8,53.0,65.2496
923,43.0,,69.1994
924,43.4,53.0,70.1869
925,43.9,,81.0489
926,44.1,53.0,89.936
927,43.9,,75.1242
928,43.5,53.0,51.4252
929,43.6,,52.4127
930,43.0,53.0,54.3876
931,42.7,,58.3374
932,42.3,53.0,62.2872
933,42.4,,65.2496
934,43.0,53.0,66.2371
935,43.5,,77.0991
936,43.8,53.0,84.0113
937,43.5,,75.1242
938,43.0,53.0,52.4127
939,42.4,,53.4001
940,42.0,53.0,55.375
941,41.1,,58.3374
942,40.6,53.0,62.2872
943,40.6,,66.2371
944,40.8,53.0,69.1994
945,41.2,,77.0991
946,41.5,53.0,84.0113
947,42.2,,81.0489
948,42.8,54.0,50.4377
949,43.1,,53.4001
950,43.8,54.0,56.3625
951,44.6,,58.3374
952,44.6,54.0,60.3123
953,45.9,,63.2747
954,47.1,54.0,68.212
955,48.4,,72.1618
956,49.1,54.0,85.9862
957,50.8,,86.9736
958,52.6,54.0,52.4127
959,50.0,,52.4127
960,51.3,54.0,54.3876
961,51.7,,57.3499
962,49.9,54.0,60.3123
963,51.3,,63.2747
964,50.9,54.0,65.2496
965,50.9,,68.212
966,50.9,54.0,73.1492
967,50.7,,85.9862
968,50.7,54.0,89.936
969,50.6,,71.1743
970,51.0,54.0,51.4252
971,50.8,,53.4001
972,51.3,54.0,55.375
973,51.2,,58.3374
974,51.2,55.0,61.2998
975,51.0,,63.2747
976,50.9,55.0,65.2496
977,51.3,,68.212
978,52.2,55.0,71.1743
979,49.9,,86.9736
980,48.1,55.0,89.936
981,48.9,,55.375
982,50.1,54.0,55.375
983,49.9,,54.3876
984,50.8,54.0,56.3625
985,51.5,,60.3123
986,49.8,54.0,65.2496
987,49.9,,69.1994
988,49.5,54.0,70.1869
989,51.1,,83.0238
990,50.7,54.0,89.936
991,49.2,,66.2371
992,50.4,54.0,56.3625
993,50.4,,59.3249
994,50.1,54.0,61.2998
995,50.0,,63.2747
996,49.8,53.0,68.212
997,49.5,,73.1492
998,49.2,54.0,78.0865
999,49.0,,79.074
1000,48.9,54.0,79.074
1001,48.8,,80.0614
1002,49.1,55.0,82.0364
1003,47.9,,90.9235
1004,47.6,56.0,100.798
1005,46.2,,101.786
1006,45.3,57.0,102.773
1007,45.5,,104.748
1008,43.9,57.0,104.748
1009,44.3,,83.0238
1010,43.9,57.0,60.3123
1011,41.7,,62.2872
1012,41.2,57.0,62.2872
1013,42.7,,63.2747
1014,42.7,57.0,65.2496
1015,42.7,,67.2245
1016,42.7,56.0,69.1994
1017,43.0,,70.1869
1018,43.3,56.0,71.1743
1019,43.2,,74.1367
1020,43.0,56.0,76.1116
1021,42.6,,79.074
1022,40.5,57.0,81.0489
1023,40.4,,82.0364
1024,39.8,58.0,83.0238
1025,39.0,,81.0489
1026,38.9,58.0,81.0489
1027,37.9,,87.9611
1028,38.7,58.0,97.8357
1029,38.6,,98.8231
1030,40.2,57.0,99.8106
1031,40.8,,100.798
1032,39.6,57.0,102.773
1033,41.1,,105.735
1034,41.3,58.0,108.698
